time,price_eur_per_mwh,consumption_mwh,wind_speed_100m_weighted_ms,shortwave_radiation_weighted_wm2
2025-10-10 22:00:00,97.7375,13098.045,7.568612,0.0
2025-10-10 23:00:00,93.35,12181.23,7.520843,0.0
2025-10-11 00:00:00,92.9675,11370.32,7.496081,0.0
2025-10-11 01:00:00,88.83500000000001,10965.2175,7.476753,0.0
2025-10-11 02:00:00,87.3875,10601.560000000001,7.226923,0.0
2025-10-11 03:00:00,84.175,10634.895,7.22999,0.0
2025-10-11 04:00:00,82.0275,10725.7525,7.271408,0.0
2025-10-11 05:00:00,84.755,10902.905,7.225068,0.0
2025-10-11 06:00:00,90.265,11403.72,7.150256,0.0
2025-10-11 07:00:00,96.7525,12089.8475,7.150848,0.0
2025-10-11 08:00:00,100.4,12650.1325,6.906951,2.474179
2025-10-11 09:00:00,92.96,13320.2025,6.834173,45.171044
2025-10-11 10:00:00,82.4325,13555.3975,6.770531,113.7643
2025-10-11 11:00:00,74.02,13674.915,7.021352,184.299227
2025-10-11 12:00:00,55.417500000000004,13628.2175,6.882753,270.361548
2025-10-11 13:00:00,46.7725,13192.0925,6.755366,300.727609
2025-10-11 14:00:00,51.03,12852.395,6.62481,299.452064
2025-10-11 15:00:00,76.9425,12690.42,6.54002,263.523689
2025-10-11 16:00:00,83.65,12664.9875,6.330972,222.44712
2025-10-11 17:00:00,114.005,13130.1975,5.996854,151.068954
2025-10-11 18:00:00,126.4375,13596.6075,5.812101,75.473959
2025-10-11 19:00:00,130.1725,13606.175,5.824123,8.278479
2025-10-11 20:00:00,120.63499999999999,12859.295,5.789128,0.0
2025-10-11 21:00:00,112.545,12252.1425,5.777349,0.0
2025-10-11 22:00:00,106.9075,11697.6325,5.693654,0.0
2025-10-11 23:00:00,95.0975,10948.595,5.78195,0.0
2025-10-12 00:00:00,96.1775,10268.482499999998,5.794981,0.0
2025-10-12 01:00:00,92.16749999999999,9801.67,5.775658,0.0
2025-10-12 02:00:00,88.86,9555.035,5.603627,0.0
2025-10-12 03:00:00,85.13,9441.665,5.784201,0.0
2025-10-12 04:00:00,86.4125,9532.5525,6.066506,0.0
2025-10-12 05:00:00,86.6575,9657.015,6.309279,0.0
2025-10-12 06:00:00,88.3,9940.4775,6.423499,0.0
2025-10-12 07:00:00,89.1725,10448.395,6.551093,0.0
2025-10-12 08:00:00,88.66,11066.6725,6.423804,2.42814
2025-10-12 09:00:00,83.0625,11777.935,6.460007,46.955385
2025-10-12 10:00:00,76.205,12115.05,6.54311,119.270462
2025-10-12 11:00:00,71.9,12555.25,6.876093,201.830292
2025-10-12 12:00:00,66.8875,12601.0475,6.699838,242.559875
2025-10-12 13:00:00,52.16,12166.0375,6.551458,257.669054
2025-10-12 14:00:00,62.475,11723.895,6.469177,264.170347
2025-10-12 15:00:00,79.985,11481.380000000001,6.357461,223.80871
2025-10-12 16:00:00,88.0025,11594.965,6.162846,182.321248
2025-10-12 17:00:00,105.55,12296.69,5.963357,125.252899
2025-10-12 18:00:00,108.9,12989.7925,5.803375,58.879269
2025-10-12 19:00:00,116.64,13121.4025,5.792456,5.998306
2025-10-12 20:00:00,115.5275,12492.745,5.374773,0.0
2025-10-12 21:00:00,110.44749999999999,11970.7475,5.357547,0.0
2025-10-12 22:00:00,107.78999999999999,11554.8325,5.378704,0.0
2025-10-12 23:00:00,93.445,10929.1375,5.377017,0.0
2025-10-13 00:00:00,93.4525,10220.8475,5.141007,0.0
2025-10-13 01:00:00,90.26,9773.03,4.975513,0.0
2025-10-13 02:00:00,90.8325,9620.05,4.591151,0.0
2025-10-13 03:00:00,89.1225,9734.9775,4.524504,0.0
2025-10-13 04:00:00,93.4525,10258.119999999999,4.370201,0.0
2025-10-13 05:00:00,98.095,11319.7675,4.219347,0.0
2025-10-13 06:00:00,131.41,13366.985,4.180195,0.0
2025-10-13 07:00:00,218.6375,14829.815,3.887696,0.0
2025-10-13 08:00:00,199.5575,15513.0875,3.292233,2.056358
2025-10-13 09:00:00,150.185,15708.78,2.93727,37.985405
2025-10-13 10:00:00,125.0975,15924.0775,2.747615,105.185384
2025-10-13 11:00:00,110.0,16112.76,2.619384,183.714971
2025-10-13 12:00:00,95.1,15963.0625,2.616871,231.375757
2025-10-13 13:00:00,89.8575,15602.36,2.716826,281.40689
2025-10-13 14:00:00,92.0975,15239.84,2.792371,327.106114
2025-10-13 15:00:00,101.8425,14945.8125,2.947132,281.083303
2025-10-13 16:00:00,117.9025,14791.475,3.125864,235.97419
2025-10-13 17:00:00,180.6,14969.98,3.382715,162.507302
2025-10-13 18:00:00,305.74,15350.27,3.933793,69.477316
2025-10-13 19:00:00,306.575,15464.925,4.433204,5.997096
2025-10-13 20:00:00,186.9525,14678.56,4.432131,0.0
2025-10-13 21:00:00,137.175,13785.4775,4.613301,0.0
2025-10-13 22:00:00,121.9875,12924.2425,4.758,0.0
2025-10-13 23:00:00,111.275,12070.3225,4.741972,0.0
2025-10-14 00:00:00,109.1825,11467.98,4.522794,0.0
2025-10-14 01:00:00,103.015,11039.8325,4.66302,0.0
2025-10-14 02:00:00,99.52,10890.775000000001,4.682464,0.0
2025-10-14 03:00:00,98.8675,10935.2175,4.960703,0.0
2025-10-14 04:00:00,100.0475,11347.23,5.269071,0.0
2025-10-14 05:00:00,101.44749999999999,12245.4125,5.543563,0.0
2025-10-14 06:00:00,123.29249999999999,14044.18,5.654963,0.0
2025-10-14 07:00:00,160.195,15275.375,5.700579,0.0
2025-10-14 08:00:00,190.82,15825.9975,5.764427,2.087863
2025-10-14 09:00:00,156.445,15809.815,5.697657,45.165734
2025-10-14 10:00:00,134.725,15912.7575,5.224433,119.517768
2025-10-14 11:00:00,119.845,15969.395,5.242873,196.516528
2025-10-14 12:00:00,107.64750000000001,15782.3575,5.502719,266.300707
2025-10-14 13:00:00,102.9975,15348.432499999999,5.511887,300.24689
2025-10-14 14:00:00,105.265,14842.96,5.284315,289.247028
2025-10-14 15:00:00,122.275,14608.075,5.21649,256.084278
2025-10-14 16:00:00,146.6,14510.6525,5.029083,205.66253
2025-10-14 17:00:00,219.195,14808.25,4.82994,136.414316
2025-10-14 18:00:00,404.9575,15213.51,4.675548,59.8491
2025-10-14 19:00:00,407.205,15325.9475,4.756663,5.166694
2025-10-14 20:00:00,225.48,14626.217499999999,4.431052,0.0
2025-10-14 21:00:00,163.04,13747.29,4.200724,0.0
2025-10-14 22:00:00,129.85750000000002,12822.6675,4.06021,0.0
2025-10-14 23:00:00,115.36,11914.105,4.02845,0.0
2025-10-15 00:00:00,115.4625,11290.1875,3.778936,0.0
2025-10-15 01:00:00,111.865,10870.4775,3.623867,0.0
2025-10-15 02:00:00,107.68,10706.905,3.474346,0.0
2025-10-15 03:00:00,103.6175,10819.9175,3.493341,0.0
2025-10-15 04:00:00,106.48,11148.83,3.576227,0.0
2025-10-15 05:00:00,114.3975,12040.805,3.597446,0.0
2025-10-15 06:00:00,151.96,13885.675,3.62973,0.0
2025-10-15 07:00:00,278.74,15191.895,3.724165,0.0
2025-10-15 08:00:00,276.1975,15801.685,3.7118,1.599212
2025-10-15 09:00:00,181.0525,15931.255,3.890303,40.442974
2025-10-15 10:00:00,142.3575,16116.845,3.798192,105.921366
2025-10-15 11:00:00,126.105,16270.875,3.946029,203.570378
2025-10-15 12:00:00,119.425,16000.225,4.127584,270.101206
2025-10-15 13:00:00,112.8775,15629.975,4.18329,292.351257
2025-10-15 14:00:00,115.39250000000001,15265.6775,4.322966,280.669164
2025-10-15 15:00:00,122.64250000000001,15118.9025,4.424747,235.003379
2025-10-15 16:00:00,135.6925,15069.5525,4.771786,194.507604
2025-10-15 17:00:00,170.0,15392.9925,4.906347,127.995441
2025-10-15 18:00:00,221.8775,15752.57,5.125936,55.347617
2025-10-15 19:00:00,220.0,15838.74,5.357303,4.050423
2025-10-15 20:00:00,152.845,15098.845,5.64962,0.0
2025-10-15 21:00:00,124.3425,14335.1375,5.741115,0.0
2025-10-15 22:00:00,98.21,13356.4875,5.814199,0.0
2025-10-15 23:00:00,88.17,12539.119999999999,6.044236,0.0
2025-10-16 00:00:00,88.16499999999999,11767.355,6.099091,0.0
2025-10-16 01:00:00,85.8075,11414.39,6.308599,0.0
2025-10-16 02:00:00,88.0,11031.975,6.182557,0.0
2025-10-16 03:00:00,86.655,11038.6475,6.336321,0.0
2025-10-16 04:00:00,88.335,11414.565,6.423908,0.0
2025-10-16 05:00:00,85.045,12488.6825,6.643357,0.0
2025-10-16 06:00:00,96.1925,14334.3925,6.487205,0.0
2025-10-16 07:00:00,116.1225,15662.2625,6.508749,0.0
2025-10-16 08:00:00,132.76749999999998,16189.4875,6.409893,1.233685
2025-10-16 09:00:00,119.93,16287.145,6.572164,35.181997
2025-10-16 10:00:00,92.2375,16361.682499999999,6.475104,99.395226
2025-10-16 11:00:00,88.3075,16340.4,6.705429,171.342483
2025-10-16 12:00:00,83.4025,16139.654999999999,6.559389,247.952591
2025-10-16 13:00:00,81.47500000000001,15985.92,6.715851,275.544685
2025-10-16 14:00:00,82.98,15592.0375,6.568628,275.458762
2025-10-16 15:00:00,83.0275,15461.385,6.63684,240.803491
2025-10-16 16:00:00,89.0275,15189.28,6.787241,201.279209
2025-10-16 17:00:00,120.91499999999999,15465.88,6.590188,129.567303
2025-10-16 18:00:00,130.0,15852.657500000001,6.384054,51.375073
2025-10-16 19:00:00,140.59,15895.2975,6.670257,3.348793
2025-10-16 20:00:00,125.595,15243.275,6.73877,0.0
2025-10-16 21:00:00,102.2325,14381.94,6.84752,0.0
2025-10-16 22:00:00,99.855,13477.7925,6.905526,0.0
2025-10-16 23:00:00,93.3625,12604.2375,6.965602,0.0
2025-10-17 00:00:00,88.14750000000001,11927.6075,6.703466,0.0
2025-10-17 01:00:00,88.3125,11445.455,6.752068,0.0
2025-10-17 02:00:00,89.0575,11153.8725,6.659568,0.0
2025-10-17 03:00:00,88.4575,11102.029999999999,6.4559,0.0
2025-10-17 04:00:00,90.5875,11339.43,6.663802,0.0
2025-10-17 05:00:00,94.50999999999999,12246.4775,6.579547,0.0
2025-10-17 06:00:00,107.91,14102.8275,6.425926,0.0
2025-10-17 07:00:00,129.485,15455.0075,6.478629,0.0
2025-10-17 08:00:00,144.835,16049.3,6.32388,0.920016
2025-10-17 09:00:00,129.02,16054.15,6.31107,37.587794
2025-10-17 10:00:00,117.18,16243.380000000001,6.059344,117.33112
2025-10-17 11:00:00,99.0375,16361.17,6.339495,204.581868
2025-10-17 12:00:00,88.14,16113.01,6.345657,287.123327
2025-10-17 13:00:00,86.7175,15629.2075,6.672541,305.245676
2025-10-17 14:00:00,87.805,15281.2925,6.650429,280.625122
2025-10-17 15:00:00,88.6425,15062.185,6.990991,236.733395
2025-10-17 16:00:00,95.0,15080.1725,7.192705,199.528074
2025-10-17 17:00:00,117.1675,15260.1625,6.961981,135.028303
2025-10-17 18:00:00,129.31,15557.05,6.99628,54.239941
2025-10-17 19:00:00,130.69,15531.9275,7.229916,3.025051
2025-10-17 20:00:00,116.98750000000001,14915.595000000001,6.953623,0.0
2025-10-17 21:00:00,104.055,14170.7125,7.02869,0.0
2025-10-17 22:00:00,102.1825,13185.4125,6.881031,0.0
2025-10-17 23:00:00,92.4975,12274.005000000001,6.744506,0.0
2025-10-18 00:00:00,94.61500000000001,11501.4875,6.490745,0.0
2025-10-18 01:00:00,89.86,10963.475,6.136799,0.0
2025-10-18 02:00:00,89.8125,10592.085,5.797738,0.0
2025-10-18 03:00:00,88.33500000000001,10547.7525,5.660186,0.0
2025-10-18 04:00:00,88.35,10694.625,5.594949,0.0
2025-10-18 05:00:00,88.315,10889.15,5.353899,0.0
2025-10-18 06:00:00,91.955,11455.7025,5.216691,0.0
2025-10-18 07:00:00,109.4725,12137.2575,4.998865,0.0
2025-10-18 08:00:00,114.545,12842.4475,4.677827,1.07533
2025-10-18 09:00:00,102.2425,13305.74,4.43443,51.031005
2025-10-18 10:00:00,91.4675,13509.6125,3.904871,159.176311
2025-10-18 11:00:00,80.7875,13572.0075,3.509569,277.808407
2025-10-18 12:00:00,73.94,13268.9525,3.466309,374.390403
2025-10-18 13:00:00,67.5325,12574.3025,3.525316,429.14762
2025-10-18 14:00:00,72.2975,12137.9725,3.488801,413.266669
2025-10-18 15:00:00,83.5,11838.9575,3.280323,365.148883
2025-10-18 16:00:00,96.55000000000001,12045.3575,3.268567,283.351339
2025-10-18 17:00:00,120.64,12513.7625,3.273715,185.504108
2025-10-18 18:00:00,133.235,13158.1575,3.939497,72.054013
2025-10-18 19:00:00,124.82249999999999,13155.7725,4.843485,3.01067
2025-10-18 20:00:00,112.995,12418.9875,5.253586,0.0
2025-10-18 21:00:00,92.5525,11856.51,5.456509,0.0
2025-10-18 22:00:00,95.5775,11316.217499999999,5.698023,0.0
2025-10-18 23:00:00,94.355,10674.375,5.863746,0.0
2025-10-19 00:00:00,92.3425,10094.7,6.01826,0.0
2025-10-19 01:00:00,87.58500000000001,9681.02,6.068179,0.0
2025-10-19 02:00:00,82.2925,9501.755,6.083898,0.0
2025-10-19 03:00:00,82.14,9416.4225,6.182242,0.0
2025-10-19 04:00:00,83.2125,9521.8,6.332004,0.0
2025-10-19 05:00:00,83.4975,9650.125,6.419584,0.0
2025-10-19 06:00:00,85.25,9865.9125,6.520974,0.0
2025-10-19 07:00:00,85.255,10362.9975,6.61734,0.0
2025-10-19 08:00:00,87.1575,11070.1675,6.698631,0.998257
2025-10-19 09:00:00,78.4325,11906.664999999999,7.101179,38.816743
2025-10-19 10:00:00,69.6375,12425.0125,7.57969,124.905206
2025-10-19 11:00:00,60.3,12855.05,6.437853,225.396842
2025-10-19 12:00:00,34.567499999999995,12782.7525,6.339288,317.909428
2025-10-19 13:00:00,20.295,12172.885,6.458006,384.505186
2025-10-19 14:00:00,36.2175,11665.5875,6.253064,404.163869
2025-10-19 15:00:00,66.77250000000001,11603.19,6.527782,353.560731
2025-10-19 16:00:00,89.93,11825.3275,6.847817,276.123133
2025-10-19 17:00:00,106.07249999999999,12424.9875,7.315686,173.201128
2025-10-19 18:00:00,107.6875,13521.2475,8.153051,60.932269
2025-10-19 19:00:00,85.62,13703.5375,8.701693,2.006578
2025-10-19 20:00:00,75.5025,13225.0025,8.990663,0.0
2025-10-19 21:00:00,73.15,12767.675,8.946408,0.0
2025-10-19 22:00:00,74.74249999999999,12451.0725,8.825211,0.0
2025-10-19 23:00:00,60.855000000000004,11725.86,8.649173,0.0
2025-10-20 00:00:00,70.03750000000001,11209.4375,8.509961,0.0
2025-10-20 01:00:00,63.975,10870.115000000002,8.320108,0.0
2025-10-20 02:00:00,60.980000000000004,10709.6875,8.165502,0.0
2025-10-20 03:00:00,60.0025,10739.32,8.404735,0.0
2025-10-20 04:00:00,60.6025,11154.6525,8.611214,0.0
2025-10-20 05:00:00,74.81,12136.092499999999,8.732415,0.0
2025-10-20 06:00:00,76.2525,14231.8225,8.966973,0.0
2025-10-20 07:00:00,91.8675,15828.529999999999,9.177185,0.0
2025-10-20 08:00:00,125.0975,16465.76,9.254929,0.718838
2025-10-20 09:00:00,92.185,16643.315,9.447324,38.365313
2025-10-20 10:00:00,73.15,16652.585,9.270197,103.470851
2025-10-20 11:00:00,69.935,16883.1275,8.810817,165.418391
2025-10-20 12:00:00,60.2875,16595.3475,8.594569,234.885162
2025-10-20 13:00:00,65.27250000000001,16423.61,8.647092,242.520479
2025-10-20 14:00:00,76.08500000000001,15798.0225,8.064603,220.909641
2025-10-20 15:00:00,97.14,15676.2125,8.162525,184.230086
2025-10-20 16:00:00,119.50999999999999,15544.8325,8.311619,147.300958
2025-10-20 17:00:00,131.1225,15934.22,8.526989,91.505662
2025-10-20 18:00:00,125.08999999999999,16469.8575,9.032353,30.109379
2025-10-20 19:00:00,103.0,16301.9175,9.229417,1.017309
2025-10-20 20:00:00,82.29,15536.99,9.592171,0.0
2025-10-20 21:00:00,76.2525,14525.275,9.907942,0.0
2025-10-20 22:00:00,68.3775,13681.7325,9.891232,0.0
2025-10-20 23:00:00,51.0,12803.4025,9.819489,0.0
2025-10-21 00:00:00,61.480000000000004,12062.73,9.837256,0.0
2025-10-21 01:00:00,43.8325,11612.3825,9.960493,0.0
2025-10-21 02:00:00,33.0725,11396.16,9.785774,0.0
2025-10-21 03:00:00,22.2775,11374.1275,9.951695,0.0
2025-10-21 04:00:00,25.9125,11738.567500000001,9.822726,0.0
2025-10-21 05:00:00,47.46,12525.33,10.008492,0.0
2025-10-21 06:00:00,75.095,14386.414999999999,10.344224,0.0
2025-10-21 07:00:00,88.1225,15869.585,10.450768,0.0
2025-10-21 08:00:00,91.5825,16519.21,10.525656,0.479921
2025-10-21 09:00:00,84.7175,16588.515,10.708228,41.102554
2025-10-21 10:00:00,74.27,16768.0975,10.53135,140.89175
2025-10-21 11:00:00,65.1125,16821.43,9.906144,227.141164
2025-10-21 12:00:00,47.455,16685.15,10.066178,291.092446
2025-10-21 13:00:00,31.5825,16218.9725,10.455295,328.948804
2025-10-21 14:00:00,33.06,15732.715,10.004355,306.580451
2025-10-21 15:00:00,60.230000000000004,15435.372500000001,9.870512,284.863149
2025-10-21 16:00:00,68.2025,15391.675,9.749325,220.764032
2025-10-21 17:00:00,100.0,15839.1075,9.698188,145.463114
2025-10-21 18:00:00,121.80000000000001,16469.32,9.300872,51.35033
2025-10-21 19:00:00,115.38499999999999,16401.7875,9.058597,1.22656
2025-10-21 20:00:00,99.6725,15591.252499999999,8.743965,0.0
2025-10-21 21:00:00,81.055,14563.6725,8.850387,0.0
2025-10-21 22:00:00,81.68,13553.272500000001,8.941152,0.0
2025-10-21 23:00:00,74.33,12677.805,8.818885,0.0
2025-10-22 00:00:00,87.8375,11919.9075,8.91118,0.0
2025-10-22 01:00:00,87.4925,11314.032500000001,8.772813,0.0
2025-10-22 02:00:00,85.405,11002.465,8.48138,0.0
2025-10-22 03:00:00,89.3475,10996.415,8.363551,0.0
2025-10-22 04:00:00,89.5025,11331.567500000001,8.173218,0.0
2025-10-22 05:00:00,90.175,12277.404999999999,8.180488,0.0
2025-10-22 06:00:00,99.3925,14162.4025,8.139516,0.0
2025-10-22 07:00:00,100.1825,15712.82,7.939058,0.0
2025-10-22 08:00:00,113.7575,16276.3475,7.660352,0.150245
2025-10-22 09:00:00,125.7175,16403.2325,7.716136,23.989987
2025-10-22 10:00:00,105.72749999999999,16549.85,7.8319,81.613421
2025-10-22 11:00:00,91.215,16641.975,7.229069,161.915214
2025-10-22 12:00:00,87.1,16382.8975,7.066212,209.231114
2025-10-22 13:00:00,86.0,16036.015,6.892511,223.47609
2025-10-22 14:00:00,93.46000000000001,15617.9475,6.147188,251.036193
2025-10-22 15:00:00,110.655,15382.48,5.902258,212.075739
2025-10-22 16:00:00,135.0,15133.6675,5.686119,173.600951
2025-10-22 17:00:00,198.0525,15382.655,5.196784,104.580443
2025-10-22 18:00:00,296.48249999999996,15752.7675,4.903309,36.85445
2025-10-22 19:00:00,279.76,15604.029999999999,4.790327,0.729065
2025-10-22 20:00:00,185.31,14821.0225,4.688421,0.0
2025-10-22 21:00:00,133.9475,13991.2925,4.949037,0.0
2025-10-22 22:00:00,122.065,13023.1125,5.044155,0.0
2025-10-22 23:00:00,108.0925,12074.23,5.127447,0.0
2025-10-23 00:00:00,101.375,11349.86,5.556798,0.0
2025-10-23 01:00:00,98.745,10784.7325,5.976781,0.0
2025-10-23 02:00:00,95.0675,10312.8975,6.379636,0.0
2025-10-23 03:00:00,79.9225,10504.445,7.311875,0.0
2025-10-23 04:00:00,70.9975,11006.8275,8.584741,0.0
2025-10-23 05:00:00,67.52,12171.175,9.57597,0.0
2025-10-23 06:00:00,72.25,14031.6075,10.49725,0.0
2025-10-23 07:00:00,82.2825,15590.2225,11.055484,0.0
2025-10-23 08:00:00,90.0,16563.87,11.507839,0.174589
2025-10-23 09:00:00,83.0175,16794.085,11.81113,22.013788
2025-10-23 10:00:00,79.7025,16782.98,11.908382,71.836682
2025-10-23 11:00:00,69.6,16845.4,11.538234,116.751058
2025-10-23 12:00:00,66.0975,16873.085,10.972256,163.257528
2025-10-23 13:00:00,64.105,16795.745,11.06065,165.567351
2025-10-23 14:00:00,63.535,16383.6675,11.11338,200.538397
2025-10-23 15:00:00,75.605,16277.03,11.390534,158.620234
2025-10-23 16:00:00,85.4975,15922.4475,11.321362,130.639384
2025-10-23 17:00:00,98.1175,16131.255,11.298316,84.120264
2025-10-23 18:00:00,114.93,16563.677499999998,10.959822,26.093425
2025-10-23 19:00:00,107.9125,16292.795,10.993329,0.319876
2025-10-23 20:00:00,87.7125,15536.2225,11.284285,0.0
2025-10-23 21:00:00,82.8125,14702.685,11.388647,0.0
2025-10-23 22:00:00,77.655,13806.71,11.214419,0.0
2025-10-23 23:00:00,60.0775,12896.8225,11.36298,0.0
2025-10-24 00:00:00,14.335,12231.05,11.411498,0.0
2025-10-24 01:00:00,9.835,11671.8075,11.942026,0.0
2025-10-24 02:00:00,6.5249999999999995,11455.14,12.034533,0.0
2025-10-24 03:00:00,1.025,11564.994999999999,12.542878,0.0
2025-10-24 04:00:00,2.19,11961.24,13.471883,0.0
2025-10-24 05:00:00,7.525,12874.467499999999,13.29922,0.0
2025-10-24 06:00:00,23.2775,14629.8775,13.0925,0.0
2025-10-24 07:00:00,64.985,15782.5825,13.275476,0.0
2025-10-24 08:00:00,84.87,16673.15,12.98927,0.177441
2025-10-24 09:00:00,76.5475,16855.7425,13.616093,31.107763
2025-10-24 10:00:00,58.3025,17083.33,13.454173,110.025864
2025-10-24 11:00:00,33.0,17168.5275,14.089391,195.496525
2025-10-24 12:00:00,1.2525,16761.095,14.901238,277.817306
2025-10-24 13:00:00,-0.01,16270.955,15.066741,298.404707
2025-10-24 14:00:00,-0.01,15866.177500000002,14.522772,305.919126
2025-10-24 15:00:00,1.81,15513.665,14.562683,286.624805
2025-10-24 16:00:00,37.32,15473.815,13.891673,233.404141
2025-10-24 17:00:00,66.26,15747.26,13.705849,140.0128
2025-10-24 18:00:00,74.61,15843.205,13.323048,43.746548
2025-10-24 19:00:00,74.61250000000001,15667.4625,13.093527,0.458039
2025-10-24 20:00:00,57.05,14886.1375,12.885949,0.0
2025-10-24 21:00:00,41.5075,13919.7375,12.780682,0.0
2025-10-24 22:00:00,28.9225,13200.4025,12.692295,0.0
2025-10-24 23:00:00,9.9675,12408.57,12.382072,0.0
2025-10-25 00:00:00,3.525,11800.8825,12.168231,0.0
2025-10-25 01:00:00,1.3199999999999998,11326.435000000001,11.878908,0.0
2025-10-25 02:00:00,0.9249999999999999,10998.7625,11.70362,0.0
2025-10-25 03:00:00,-0.0025,10889.432499999999,11.685954,0.0
2025-10-25 04:00:00,-0.0075,10912.8725,11.731531,0.0
2025-10-25 05:00:00,0.16499999999999998,11146.235,12.084122,0.0
2025-10-25 06:00:00,0.5225,11732.5475,12.101673,0.0
2025-10-25 07:00:00,0.99,12470.157500000001,12.092318,0.0
2025-10-25 08:00:00,3.995,13203.085,12.045835,0.063601
2025-10-25 09:00:00,7.5825000000000005,13851.6225,11.982384,30.082457
2025-10-25 10:00:00,6.7275,14230.74,11.650971,112.802948
2025-10-25 11:00:00,4.765000000000001,14511.0375,11.551302,180.367547
2025-10-25 12:00:00,6.095000000000001,14510.665,12.142525,233.104631
2025-10-25 13:00:00,4.37,14181.8975,12.28985,225.077417
2025-10-25 14:00:00,4.03,13747.6725,11.558046,199.54504
2025-10-25 15:00:00,3.945,13522.6375,11.774158,206.774396
2025-10-25 16:00:00,5.5575,13621.0475,11.442742,150.135242
2025-10-25 17:00:00,25.3075,14111.85,11.580255,101.169574
2025-10-25 18:00:00,55.2525,14654.682499999999,11.416812,30.025838
2025-10-25 19:00:00,61.265,14360.725,11.08163,0.298959
2025-10-25 20:00:00,33.995,13614.43,11.292542,0.0
2025-10-25 21:00:00,14.1075,13023.9,11.17393,0.0
2025-10-25 22:00:00,16.682499999999997,12520.1875,11.134488,0.0
2025-10-25 23:00:00,8.17,11791.525,11.191608,0.0
2025-10-26 00:00:00,5.5725,10994.17,11.201108,0.0
2025-10-26 01:00:00,3.6975,10530.29,11.396367,0.0
2025-10-26 02:00:00,2.6025,10135.12875,11.525904,0.0
2025-10-26 03:00:00,0.3425,10085.2075,11.672592,0.0
2025-10-26 04:00:00,0.10250000000000001,10171.135,12.067569,0.0
2025-10-26 05:00:00,0.10500000000000001,10269.42,11.857729,0.0
2025-10-26 06:00:00,0.10750000000000001,10709.2875,12.226494,0.0
2025-10-26 07:00:00,0.10250000000000001,11286.8275,12.800415,0.0
2025-10-26 08:00:00,-0.01,12251.2575,11.964253,0.092753
2025-10-26 09:00:00,-0.3125,13043.45,12.73773,26.058499
2025-10-26 10:00:00,-0.065,13368.11,13.159414,104.680704
2025-10-26 11:00:00,-0.08,13657.17,13.652213,175.12511
2025-10-26 12:00:00,-0.065,13652.66,14.17041,245.22731
2025-10-26 13:00:00,-0.545,13254.4975,13.999599,234.490915
2025-10-26 14:00:00,-0.7325,12977.842499999999,14.017058,215.156533
2025-10-26 15:00:00,-0.010000000000000009,12997.775000000001,13.750256,168.63336
2025-10-26 16:00:00,3.0375,13351.25,14.365856,149.051693
2025-10-26 17:00:00,30.002499999999998,14115.63,14.155972,93.59794
2025-10-26 18:00:00,42.0225,13937.4125,13.847096,30.507562
2025-10-26 19:00:00,34.730000000000004,13562.475,13.814622,0.330864
2025-10-26 20:00:00,16.642500000000002,13101.8325,13.612758,0.0
2025-10-26 21:00:00,3.065,12826.532500000001,13.081556,0.0
2025-10-26 22:00:00,14.907499999999999,12659.372500000001,12.522356,0.0
2025-10-26 23:00:00,5.0600000000000005,11971.7525,12.162587,0.0
2025-10-27 00:00:00,1.3424999999999998,11395.0625,11.794,0.0
2025-10-27 01:00:00,1.8250000000000002,11150.0475,11.329229,0.0
2025-10-27 02:00:00,1.25,10979.3025,11.308339,0.0
2025-10-27 03:00:00,-0.0025,11124.2,11.302406,0.0
2025-10-27 04:00:00,1.3074999999999999,11530.2525,11.619499,0.0
2025-10-27 05:00:00,10.782499999999999,12582.4825,11.155411,0.0
2025-10-27 06:00:00,55.0,14669.9225,10.693764,0.0
2025-10-27 07:00:00,86.065,16114.36,10.381985,0.0
2025-10-27 08:00:00,100.14750000000001,16872.9125,10.382338,0.001516
2025-10-27 09:00:00,101.86,16985.7275,10.451599,9.862434
2025-10-27 10:00:00,96.7375,16973.0925,10.534545,47.029877
2025-10-27 11:00:00,94.6325,17116.97,10.544189,96.198279
2025-10-27 12:00:00,82.6975,16957.73,10.493735,128.701662
2025-10-27 13:00:00,81.1225,16545.0775,10.507455,179.479547
2025-10-27 14:00:00,83.3475,16190.6175,10.286584,185.976531
2025-10-27 15:00:00,83.66499999999999,16051.26,10.339428,174.341094
2025-10-27 16:00:00,99.2325,16087.06,10.735963,135.111305
2025-10-27 17:00:00,110.71000000000001,16926.165,10.884598,86.675541
2025-10-27 18:00:00,126.5375,16980.03,10.953834,26.838294
2025-10-27 19:00:00,113.4975,16645.5575,10.825878,0.172336
2025-10-27 20:00:00,95.035,15788.385,11.026956,0.0
2025-10-27 21:00:00,77.94,15003.94,11.345716,0.0
2025-10-27 22:00:00,74.48,14040.545,11.585033,0.0
2025-10-27 23:00:00,62.425,13174.0075,11.680378,0.0
2025-10-28 00:00:00,44.11,12294.25,11.577762,0.0
2025-10-28 01:00:00,28.8825,11850.7,11.561324,0.0
2025-10-28 02:00:00,18.5425,11636.855,11.377807,0.0
2025-10-28 03:00:00,10.2225,11948.8275,11.157844,0.0
2025-10-28 04:00:00,10.9525,12186.8325,10.886843,0.0
2025-10-28 05:00:00,30.4075,13002.935,10.756735,0.0
2025-10-28 06:00:00,59.522499999999994,14854.1225,10.515909,0.0
2025-10-28 07:00:00,80.3825,16191.3575,10.461238,0.0
