time_local,time_utc,timestamp_ms,price_eur_per_mwh,resolution,source
2025-03-22T03:45+01:00,2025-03-22T02:45+00:00,1742611500000,6.880000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T04:00+01:00,2025-03-22T03:00+00:00,1742612400000,10.120000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T04:15+01:00,2025-03-22T03:15+00:00,1742613300000,10.120000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T04:30+01:00,2025-03-22T03:30+00:00,1742614200000,10.120000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T04:45+01:00,2025-03-22T03:45+00:00,1742615100000,10.120000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T05:00+01:00,2025-03-22T04:00+00:00,1742616000000,12.950000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T05:15+01:00,2025-03-22T04:15+00:00,1742616900000,12.950000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T05:30+01:00,2025-03-22T04:30+00:00,1742617800000,12.950000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T05:45+01:00,2025-03-22T04:45+00:00,1742618700000,12.950000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T06:00+01:00,2025-03-22T05:00+00:00,1742619600000,13.010000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T06:15+01:00,2025-03-22T05:15+00:00,1742620500000,13.010000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T06:30+01:00,2025-03-22T05:30+00:00,1742621400000,13.010000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T06:45+01:00,2025-03-22T05:45+00:00,1742622300000,13.010000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T07:00+01:00,2025-03-22T06:00+00:00,1742623200000,13.040000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T07:15+01:00,2025-03-22T06:15+00:00,1742624100000,13.040000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T07:30+01:00,2025-03-22T06:30+00:00,1742625000000,13.040000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T07:45+01:00,2025-03-22T06:45+00:00,1742625900000,13.040000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T08:00+01:00,2025-03-22T07:00+00:00,1742626800000,3.110000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T08:15+01:00,2025-03-22T07:15+00:00,1742627700000,3.110000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T08:30+01:00,2025-03-22T07:30+00:00,1742628600000,3.110000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T08:45+01:00,2025-03-22T07:45+00:00,1742629500000,3.110000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T09:00+01:00,2025-03-22T08:00+00:00,1742630400000,0.000000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T09:15+01:00,2025-03-22T08:15+00:00,1742631300000,0.000000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T09:30+01:00,2025-03-22T08:30+00:00,1742632200000,0.000000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T09:45+01:00,2025-03-22T08:45+00:00,1742633100000,0.000000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T10:00+01:00,2025-03-22T09:00+00:00,1742634000000,-1.860000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T10:15+01:00,2025-03-22T09:15+00:00,1742634900000,-1.860000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T10:30+01:00,2025-03-22T09:30+00:00,1742635800000,-1.860000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T10:45+01:00,2025-03-22T09:45+00:00,1742636700000,-1.860000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T11:00+01:00,2025-03-22T10:00+00:00,1742637600000,-6.310000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T11:15+01:00,2025-03-22T10:15+00:00,1742638500000,-6.310000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T11:30+01:00,2025-03-22T10:30+00:00,1742639400000,-6.310000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T11:45+01:00,2025-03-22T10:45+00:00,1742640300000,-6.310000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T12:00+01:00,2025-03-22T11:00+00:00,1742641200000,-15.180000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T12:15+01:00,2025-03-22T11:15+00:00,1742642100000,-15.180000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T12:30+01:00,2025-03-22T11:30+00:00,1742643000000,-15.180000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T12:45+01:00,2025-03-22T11:45+00:00,1742643900000,-15.180000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T13:00+01:00,2025-03-22T12:00+00:00,1742644800000,-15.040000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T13:15+01:00,2025-03-22T12:15+00:00,1742645700000,-15.040000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T13:30+01:00,2025-03-22T12:30+00:00,1742646600000,-15.040000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T13:45+01:00,2025-03-22T12:45+00:00,1742647500000,-15.040000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T14:00+01:00,2025-03-22T13:00+00:00,1742648400000,-6.790000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T14:15+01:00,2025-03-22T13:15+00:00,1742649300000,-6.790000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T14:30+01:00,2025-03-22T13:30+00:00,1742650200000,-6.790000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T14:45+01:00,2025-03-22T13:45+00:00,1742651100000,-6.790000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T15:00+01:00,2025-03-22T14:00+00:00,1742652000000,-1.510000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T15:15+01:00,2025-03-22T14:15+00:00,1742652900000,-1.510000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T15:30+01:00,2025-03-22T14:30+00:00,1742653800000,-1.510000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T15:45+01:00,2025-03-22T14:45+00:00,1742654700000,-1.510000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T16:00+01:00,2025-03-22T15:00+00:00,1742655600000,1.010000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T16:15+01:00,2025-03-22T15:15+00:00,1742656500000,1.010000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T16:30+01:00,2025-03-22T15:30+00:00,1742657400000,1.010000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T16:45+01:00,2025-03-22T15:45+00:00,1742658300000,1.010000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T17:00+01:00,2025-03-22T16:00+00:00,1742659200000,34.990000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T17:15+01:00,2025-03-22T16:15+00:00,1742660100000,34.990000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T17:30+01:00,2025-03-22T16:30+00:00,1742661000000,34.990000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T17:45+01:00,2025-03-22T16:45+00:00,1742661900000,34.990000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T18:00+01:00,2025-03-22T17:00+00:00,1742662800000,60.030000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T18:15+01:00,2025-03-22T17:15+00:00,1742663700000,60.030000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T18:30+01:00,2025-03-22T17:30+00:00,1742664600000,60.030000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T18:45+01:00,2025-03-22T17:45+00:00,1742665500000,60.030000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T19:00+01:00,2025-03-22T18:00+00:00,1742666400000,50.950000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T19:15+01:00,2025-03-22T18:15+00:00,1742667300000,50.950000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T19:30+01:00,2025-03-22T18:30+00:00,1742668200000,50.950000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T19:45+01:00,2025-03-22T18:45+00:00,1742669100000,50.950000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T20:00+01:00,2025-03-22T19:00+00:00,1742670000000,42.150000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T20:15+01:00,2025-03-22T19:15+00:00,1742670900000,42.150000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T20:30+01:00,2025-03-22T19:30+00:00,1742671800000,42.150000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T20:45+01:00,2025-03-22T19:45+00:00,1742672700000,42.150000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T21:00+01:00,2025-03-22T20:00+00:00,1742673600000,36.120000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T21:15+01:00,2025-03-22T20:15+00:00,1742674500000,36.120000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T21:30+01:00,2025-03-22T20:30+00:00,1742675400000,36.120000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T21:45+01:00,2025-03-22T20:45+00:00,1742676300000,36.120000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T22:00+01:00,2025-03-22T21:00+00:00,1742677200000,37.140000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T22:15+01:00,2025-03-22T21:15+00:00,1742678100000,37.140000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T22:30+01:00,2025-03-22T21:30+00:00,1742679000000,37.140000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T22:45+01:00,2025-03-22T21:45+00:00,1742679900000,37.140000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T23:00+01:00,2025-03-22T22:00+00:00,1742680800000,35.690000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T23:15+01:00,2025-03-22T22:15+00:00,1742681700000,35.690000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T23:30+01:00,2025-03-22T22:30+00:00,1742682600000,35.690000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-22T23:45+01:00,2025-03-22T22:45+00:00,1742683500000,35.690000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T00:00+01:00,2025-03-22T23:00+00:00,1742684400000,13.690000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T00:15+01:00,2025-03-22T23:15+00:00,1742685300000,13.690000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T00:30+01:00,2025-03-22T23:30+00:00,1742686200000,13.690000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T00:45+01:00,2025-03-22T23:45+00:00,1742687100000,13.690000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T01:00+01:00,2025-03-23T00:00+00:00,1742688000000,19.010000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T01:15+01:00,2025-03-23T00:15+00:00,1742688900000,19.010000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T01:30+01:00,2025-03-23T00:30+00:00,1742689800000,19.010000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T01:45+01:00,2025-03-23T00:45+00:00,1742690700000,19.010000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T02:00+01:00,2025-03-23T01:00+00:00,1742691600000,23.650000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T02:15+01:00,2025-03-23T01:15+00:00,1742692500000,23.650000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T02:30+01:00,2025-03-23T01:30+00:00,1742693400000,23.650000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T02:45+01:00,2025-03-23T01:45+00:00,1742694300000,23.650000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T03:00+01:00,2025-03-23T02:00+00:00,1742695200000,23.490000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T03:15+01:00,2025-03-23T02:15+00:00,1742696100000,23.490000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T03:30+01:00,2025-03-23T02:30+00:00,1742697000000,23.490000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T03:45+01:00,2025-03-23T02:45+00:00,1742697900000,23.490000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T04:00+01:00,2025-03-23T03:00+00:00,1742698800000,24.820000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T04:15+01:00,2025-03-23T03:15+00:00,1742699700000,24.820000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T04:30+01:00,2025-03-23T03:30+00:00,1742700600000,24.820000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T04:45+01:00,2025-03-23T03:45+00:00,1742701500000,24.820000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T05:00+01:00,2025-03-23T04:00+00:00,1742702400000,25.010000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T05:15+01:00,2025-03-23T04:15+00:00,1742703300000,25.010000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T05:30+01:00,2025-03-23T04:30+00:00,1742704200000,25.010000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T05:45+01:00,2025-03-23T04:45+00:00,1742705100000,25.010000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T06:00+01:00,2025-03-23T05:00+00:00,1742706000000,24.840000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T06:15+01:00,2025-03-23T05:15+00:00,1742706900000,24.840000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T06:30+01:00,2025-03-23T05:30+00:00,1742707800000,24.840000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T06:45+01:00,2025-03-23T05:45+00:00,1742708700000,24.840000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T07:00+01:00,2025-03-23T06:00+00:00,1742709600000,24.260000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T07:15+01:00,2025-03-23T06:15+00:00,1742710500000,24.260000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T07:30+01:00,2025-03-23T06:30+00:00,1742711400000,24.260000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T07:45+01:00,2025-03-23T06:45+00:00,1742712300000,24.260000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T08:00+01:00,2025-03-23T07:00+00:00,1742713200000,18.990000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T08:15+01:00,2025-03-23T07:15+00:00,1742714100000,18.990000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T08:30+01:00,2025-03-23T07:30+00:00,1742715000000,18.990000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T08:45+01:00,2025-03-23T07:45+00:00,1742715900000,18.990000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T09:00+01:00,2025-03-23T08:00+00:00,1742716800000,23.090000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T09:15+01:00,2025-03-23T08:15+00:00,1742717700000,23.090000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T09:30+01:00,2025-03-23T08:30+00:00,1742718600000,23.090000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T09:45+01:00,2025-03-23T08:45+00:00,1742719500000,23.090000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T10:00+01:00,2025-03-23T09:00+00:00,1742720400000,13.780000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T10:15+01:00,2025-03-23T09:15+00:00,1742721300000,13.780000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T10:30+01:00,2025-03-23T09:30+00:00,1742722200000,13.780000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T10:45+01:00,2025-03-23T09:45+00:00,1742723100000,13.780000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T11:00+01:00,2025-03-23T10:00+00:00,1742724000000,9.600000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T11:15+01:00,2025-03-23T10:15+00:00,1742724900000,9.600000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T11:30+01:00,2025-03-23T10:30+00:00,1742725800000,9.600000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T11:45+01:00,2025-03-23T10:45+00:00,1742726700000,9.600000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T12:00+01:00,2025-03-23T11:00+00:00,1742727600000,13.490000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T12:15+01:00,2025-03-23T11:15+00:00,1742728500000,13.490000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T12:30+01:00,2025-03-23T11:30+00:00,1742729400000,13.490000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T12:45+01:00,2025-03-23T11:45+00:00,1742730300000,13.490000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T13:00+01:00,2025-03-23T12:00+00:00,1742731200000,5.010000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T13:15+01:00,2025-03-23T12:15+00:00,1742732100000,5.010000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T13:30+01:00,2025-03-23T12:30+00:00,1742733000000,5.010000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T13:45+01:00,2025-03-23T12:45+00:00,1742733900000,5.010000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T14:00+01:00,2025-03-23T13:00+00:00,1742734800000,11.460000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T14:15+01:00,2025-03-23T13:15+00:00,1742735700000,11.460000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T14:30+01:00,2025-03-23T13:30+00:00,1742736600000,11.460000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T14:45+01:00,2025-03-23T13:45+00:00,1742737500000,11.460000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T15:00+01:00,2025-03-23T14:00+00:00,1742738400000,42.500000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T15:15+01:00,2025-03-23T14:15+00:00,1742739300000,42.500000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T15:30+01:00,2025-03-23T14:30+00:00,1742740200000,42.500000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T15:45+01:00,2025-03-23T14:45+00:00,1742741100000,42.500000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T16:00+01:00,2025-03-23T15:00+00:00,1742742000000,84.420000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T16:15+01:00,2025-03-23T15:15+00:00,1742742900000,84.420000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T16:30+01:00,2025-03-23T15:30+00:00,1742743800000,84.420000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T16:45+01:00,2025-03-23T15:45+00:00,1742744700000,84.420000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T17:00+01:00,2025-03-23T16:00+00:00,1742745600000,124.230000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T17:15+01:00,2025-03-23T16:15+00:00,1742746500000,124.230000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T17:30+01:00,2025-03-23T16:30+00:00,1742747400000,124.230000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T17:45+01:00,2025-03-23T16:45+00:00,1742748300000,124.230000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T18:00+01:00,2025-03-23T17:00+00:00,1742749200000,140.000000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T18:15+01:00,2025-03-23T17:15+00:00,1742750100000,140.000000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T18:30+01:00,2025-03-23T17:30+00:00,1742751000000,140.000000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T18:45+01:00,2025-03-23T17:45+00:00,1742751900000,140.000000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T19:00+01:00,2025-03-23T18:00+00:00,1742752800000,142.510000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T19:15+01:00,2025-03-23T18:15+00:00,1742753700000,142.510000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T19:30+01:00,2025-03-23T18:30+00:00,1742754600000,142.510000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T19:45+01:00,2025-03-23T18:45+00:00,1742755500000,142.510000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T20:00+01:00,2025-03-23T19:00+00:00,1742756400000,140.580000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T20:15+01:00,2025-03-23T19:15+00:00,1742757300000,140.580000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T20:30+01:00,2025-03-23T19:30+00:00,1742758200000,140.580000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T20:45+01:00,2025-03-23T19:45+00:00,1742759100000,140.580000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T21:00+01:00,2025-03-23T20:00+00:00,1742760000000,130.000000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T21:15+01:00,2025-03-23T20:15+00:00,1742760900000,130.000000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T21:30+01:00,2025-03-23T20:30+00:00,1742761800000,130.000000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T21:45+01:00,2025-03-23T20:45+00:00,1742762700000,130.000000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T22:00+01:00,2025-03-23T21:00+00:00,1742763600000,126.470000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T22:15+01:00,2025-03-23T21:15+00:00,1742764500000,126.470000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T22:30+01:00,2025-03-23T21:30+00:00,1742765400000,126.470000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T22:45+01:00,2025-03-23T21:45+00:00,1742766300000,126.470000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T23:00+01:00,2025-03-23T22:00+00:00,1742767200000,114.240000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T23:15+01:00,2025-03-23T22:15+00:00,1742768100000,114.240000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T23:30+01:00,2025-03-23T22:30+00:00,1742769000000,114.240000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-23T23:45+01:00,2025-03-23T22:45+00:00,1742769900000,114.240000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-24T00:00+01:00,2025-03-23T23:00+00:00,1742770800000,110.450000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-24T00:15+01:00,2025-03-23T23:15+00:00,1742771700000,110.450000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-24T00:30+01:00,2025-03-23T23:30+00:00,1742772600000,110.450000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-24T00:45+01:00,2025-03-23T23:45+00:00,1742773500000,110.450000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-24T01:00+01:00,2025-03-24T00:00+00:00,1742774400000,107.290000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-24T01:15+01:00,2025-03-24T00:15+00:00,1742775300000,107.290000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-24T01:30+01:00,2025-03-24T00:30+00:00,1742776200000,107.290000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-24T01:45+01:00,2025-03-24T00:45+00:00,1742777100000,107.290000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-24T02:00+01:00,2025-03-24T01:00+00:00,1742778000000,101.910000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-24T02:15+01:00,2025-03-24T01:15+00:00,1742778900000,101.910000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-24T02:30+01:00,2025-03-24T01:30+00:00,1742779800000,101.910000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-24T02:45+01:00,2025-03-24T01:45+00:00,1742780700000,101.910000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-24T03:00+01:00,2025-03-24T02:00+00:00,1742781600000,98.940000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-24T03:15+01:00,2025-03-24T02:15+00:00,1742782500000,98.940000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-24T03:30+01:00,2025-03-24T02:30+00:00,1742783400000,98.940000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-24T03:45+01:00,2025-03-24T02:45+00:00,1742784300000,98.940000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-24T04:00+01:00,2025-03-24T03:00+00:00,1742785200000,101.990000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-24T04:15+01:00,2025-03-24T03:15+00:00,1742786100000,101.990000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-24T04:30+01:00,2025-03-24T03:30+00:00,1742787000000,101.990000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-24T04:45+01:00,2025-03-24T03:45+00:00,1742787900000,101.990000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-24T05:00+01:00,2025-03-24T04:00+00:00,1742788800000,119.820000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-24T05:15+01:00,2025-03-24T04:15+00:00,1742789700000,119.820000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-24T05:30+01:00,2025-03-24T04:30+00:00,1742790600000,119.820000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-24T05:45+01:00,2025-03-24T04:45+00:00,1742791500000,119.820000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-24T06:00+01:00,2025-03-24T05:00+00:00,1742792400000,141.500000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-24T06:15+01:00,2025-03-24T05:15+00:00,1742793300000,141.500000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-24T06:30+01:00,2025-03-24T05:30+00:00,1742794200000,141.500000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-24T06:45+01:00,2025-03-24T05:45+00:00,1742795100000,141.500000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-24T07:00+01:00,2025-03-24T06:00+00:00,1742796000000,164.280000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-24T07:15+01:00,2025-03-24T06:15+00:00,1742796900000,164.280000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-24T07:30+01:00,2025-03-24T06:30+00:00,1742797800000,164.280000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-24T07:45+01:00,2025-03-24T06:45+00:00,1742798700000,164.280000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-24T08:00+01:00,2025-03-24T07:00+00:00,1742799600000,161.860000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-24T08:15+01:00,2025-03-24T07:15+00:00,1742800500000,161.860000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-24T08:30+01:00,2025-03-24T07:30+00:00,1742801400000,161.860000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-24T08:45+01:00,2025-03-24T07:45+00:00,1742802300000,161.860000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-24T09:00+01:00,2025-03-24T08:00+00:00,1742803200000,135.380000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-24T09:15+01:00,2025-03-24T08:15+00:00,1742804100000,135.380000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-24T09:30+01:00,2025-03-24T08:30+00:00,1742805000000,135.380000,quarterhour,SMARD day-ahead auction DE/LU
2025-03-24T09:45+01:00,2025-03-24T08:45+00:00,1742805900000,135.380000,quarterhour,SMARD day-ahead auction DE/LU
